,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone,SO2i,NOi,PM25i,PM10i,Ozonei,NH3i,COi,AQI,AQI_Range
6138,33.47,11.76,10.63,2.93,12.33,0.37,9.41,3.6625,13.2875,55.78333333333333,14.7,9.41,3.0825,18.5,55.78333333333333,Satisfactory
6139,41.56,15.17,12.47,3.95,11.34,0.38,8.5,4.9375,15.5875,69.26666666666668,18.9625,8.5,2.835,19.0,69.26666666666668,Satisfactory
6140,36.9,12.8,13.25,9.13,10.27,0.38,6.52,11.412500000000001,16.5625,61.5,16.0,6.52,2.5675,19.0,61.5,Satisfactory
6141,28.26,11.06,12.2,3.31,11.93,0.36,4.62,4.1375,15.25,47.1,13.825,4.62,2.9825,18.0,47.1,Good
6142,25.05,9.09,12.8,6.48,10.62,0.36,4.78,8.100000000000001,16.0,41.75,11.3625,4.78,2.655,18.0,41.75,Good
6143,20.53,9.31,10.91,7.55,10.96,0.36,8.72,9.4375,13.6375,34.21666666666667,11.6375,8.72,2.74,18.0,34.21666666666667,Good
6144,21.16,9.21,11.23,2.67,11.26,0.37,9.54,3.3375,14.0375,35.266666666666666,11.512500000000001,9.54,2.815,18.5,35.266666666666666,Good
6145,38.49,15.56,14.4,4.22,9.86,0.37,12.18,5.2749999999999995,18.0,64.15,19.45,12.18,2.465,18.5,64.15,Satisfactory
6146,60.78,22.95,18.92,15.31,9.17,0.38,8.69,19.1375,23.650000000000002,102.60000000000001,28.6875,8.69,2.2925,19.0,102.60000000000001,Moderately Polluted
6147,56.74,23.36,15.22,10.61,12.35,0.39,7.88,13.2625,19.025,94.56666666666666,29.2,7.88,3.0875,19.5,94.56666666666666,Satisfactory
6148,47.44,20.8,17.38,5.97,11.16,0.39,8.88,7.4624999999999995,21.725,79.06666666666666,26.0,8.88,2.79,19.5,79.06666666666666,Satisfactory
6149,55.65,29.66,17.17,4.7,11.67,0.38,17.34,5.875,21.462500000000002,92.75,37.075,17.34,2.9175,19.0,92.75,Satisfactory
6150,57.41,24.14,16.96,3.32,11.58,0.39,11.64,4.1499999999999995,21.2,95.68333333333334,30.175,11.64,2.895,19.5,95.68333333333334,Satisfactory
6151,43.42,19.62,16.67,14.51,11.21,0.39,13.77,18.1375,20.837500000000002,72.36666666666667,24.525,13.77,2.8025,19.5,72.36666666666667,Satisfactory
6152,43.42,15.25,15.71,6.47,11.2,0.39,11.88,8.0875,19.6375,72.36666666666667,19.0625,11.88,2.8,19.5,72.36666666666667,Satisfactory
6153,55.56,33.39,19.79,11.49,10.5,0.39,23.76,14.3625,24.7375,92.60000000000001,41.7375,23.76,2.625,19.5,92.60000000000001,Satisfactory
6154,41.8,28.65,18.3,7.27,9.07,0.42,13.46,9.087499999999999,22.875,69.66666666666666,35.8125,13.46,2.2675,21.0,69.66666666666666,Satisfactory
6155,41.87,25.99,13.5,13.62,10.02,0.42,16.08,17.025,16.875,69.78333333333333,32.4875,16.08,2.505,21.0,69.78333333333333,Satisfactory
6156,26.95,17.8,14.48,10.56,9.43,0.4,15.58,13.200000000000001,18.1,44.916666666666664,22.25,15.58,2.3575,20.0,44.916666666666664,Good
6157,27.75,23.19,15.97,13.25,9.14,0.4,15.35,16.5625,19.9625,46.25,28.9875,15.35,2.285,20.0,46.25,Good
6158,26.69,19.29,16.25,9.78,10.03,0.42,9.55,12.225,20.3125,44.483333333333334,24.1125,9.55,2.5075,21.0,44.483333333333334,Good
6159,25.03,16.29,13.06,7.14,11.12,0.38,8.84,8.924999999999999,16.325,41.71666666666667,20.3625,8.84,2.78,19.0,41.71666666666667,Good
6160,37.25,18.74,17.67,15.38,10.67,0.38,8.19,19.225,22.087500000000002,62.083333333333336,23.424999999999997,8.19,2.6675,19.0,62.083333333333336,Satisfactory
6161,44.66,25.39,18.45,16.68,11.03,0.39,13.6,20.85,23.0625,74.43333333333334,31.7375,13.6,2.7575,19.5,74.43333333333334,Satisfactory
6162,55.81,25.8,20.3,20.98,9.81,0.39,6.58,26.225,25.375,93.01666666666668,32.25,6.58,2.4525,19.5,93.01666666666668,Satisfactory
6163,53.06,23.46,18.18,7.81,12.1,0.4,8.72,9.7625,22.725,88.43333333333334,29.325,8.72,3.025,20.0,88.43333333333334,Satisfactory
6164,56.81,30.92,14.75,14.11,8.81,0.4,15.19,17.6375,18.4375,94.68333333333334,38.65,15.19,2.2025,20.0,94.68333333333334,Satisfactory
6165,36.91,19.02,10.51,11.61,8.2,0.37,13.34,14.5125,13.1375,61.516666666666666,23.775,13.34,2.05,18.5,61.516666666666666,Satisfactory
6166,49.11,30.56,16.9,30.32,6.8,0.38,12.48,37.9,21.124999999999996,81.85,38.2,12.48,1.7,19.0,81.85,Satisfactory
6167,18.96,9.71,7.21,7.88,9.26,0.36,14.66,9.85,9.0125,31.6,12.137500000000001,14.66,2.315,18.0,31.6,Good
6168,15.99,5.89,6.77,3.88,9.23,0.36,14.24,4.85,8.4625,26.650000000000002,7.3625,14.24,2.3075,18.0,26.650000000000002,Good
6169,18.32,5.7,8.22,4.11,11.71,0.37,11.13,5.1375,10.275000000000002,30.533333333333335,7.125,11.13,2.9275,18.5,30.533333333333335,Good
6170,36.79,15.45,10.58,6.62,11.79,0.39,11.68,8.275,13.225,61.31666666666666,19.3125,11.68,2.9475,19.5,61.31666666666666,Satisfactory
6171,46.87,14.64,12.36,11.51,11.41,0.39,11.17,14.3875,15.45,78.11666666666666,18.3,11.17,2.8525,19.5,78.11666666666666,Satisfactory
6172,58.99,38.61,11.41,11.35,10.38,0.39,13.05,14.1875,14.2625,98.31666666666666,48.2625,13.05,2.595,19.5,98.31666666666666,Satisfactory
6173,72.56,38.62,14.68,11.53,9.56,0.4,11.48,14.4125,18.35,141.86666666666667,48.27499999999999,11.48,2.39,20.0,141.86666666666667,Moderately Polluted
6174,57.94,28.02,13.89,14.27,9.95,0.39,14.35,17.8375,17.3625,96.56666666666666,35.025,14.35,2.4875,19.5,96.56666666666666,Satisfactory
6175,90.64,44.55,16.62,25.85,9.04,0.39,12.13,32.3125,20.775,202.13333333333333,55.6875,12.13,2.26,19.5,202.13333333333333,Poor
6176,80.59,38.98,15.23,20.36,9.0,0.4,15.81,25.45,19.0375,168.63333333333335,48.724999999999994,15.81,2.25,20.0,168.63333333333335,Moderately Polluted
6177,84.55,39.98,18.95,24.57,8.72,0.41,16.7,30.7125,23.6875,181.83333333333331,49.974999999999994,16.7,2.18,20.5,181.83333333333331,Moderately Polluted
6178,106.35,49.59,22.2,24.28,7.97,0.42,20.05,30.35,27.75,254.5,61.9875,20.05,1.9925,21.0,254.5,Poor
6179,72.32,35.28,19.29,31.24,8.14,0.41,22.23,39.05,24.1125,141.06666666666666,44.1,22.23,2.035,20.5,141.06666666666666,Moderately Polluted
6180,80.04,34.97,17.56,19.88,6.98,0.41,23.8,24.849999999999998,21.949999999999996,166.8,43.7125,23.8,1.745,20.5,166.8,Moderately Polluted
6181,83.12,46.73,17.21,24.93,7.86,0.42,23.03,31.1625,21.5125,177.0666666666667,58.4125,23.03,1.965,21.0,177.0666666666667,Moderately Polluted
6182,58.56,38.98,24.77,9.54,13.0,0.41,9.89,11.924999999999999,30.9625,97.60000000000001,48.724999999999994,9.89,3.25,20.5,97.60000000000001,Satisfactory
6183,51.41,32.8,30.82,20.24,3.39,0.4,9.84,25.299999999999997,38.525,85.68333333333334,40.99999999999999,9.84,0.8475,20.0,85.68333333333334,Satisfactory
6184,43.14,25.96,27.42,9.25,6.11,0.42,14.12,11.5625,34.275,71.9,32.45,14.12,1.5275,21.0,71.9,Satisfactory
6185,70.83,43.8,19.34,28.3,5.45,0.41,10.26,35.375,24.175,136.1,54.75,10.26,1.3625,20.5,136.1,Moderately Polluted
6186,41.77,21.99,15.11,26.81,6.25,0.39,13.25,33.512499999999996,18.8875,69.61666666666667,27.4875,13.25,1.5625,19.5,69.61666666666667,Satisfactory
6187,57.83,35.82,15.92,39.94,5.56,0.4,9.2,49.925,19.9,96.38333333333333,44.775,9.2,1.39,20.0,96.38333333333333,Satisfactory
6188,53.58,24.66,11.3,10.41,7.14,0.39,22.1,13.0125,14.125,89.3,30.825,22.1,1.785,19.5,89.3,Satisfactory
6189,29.62,11.72,9.32,22.61,7.32,0.39,15.01,28.2625,11.65,49.36666666666667,14.65,15.01,1.83,19.5,49.36666666666667,Good
6190,18.1,5.77,6.07,4.8,9.36,0.4,14.33,6.0,7.5875,30.16666666666667,7.2125,14.33,2.34,20.0,30.16666666666667,Good
6191,26.92,13.45,60.64779004169733,10.8,60.64779004169733,0.4,12.41,13.5,75.80973755212166,44.866666666666674,16.8125,12.41,15.161947510424332,20.0,75.80973755212166,Satisfactory
6192,26.59,13.42,19.23,8.4,6.0,0.45,9.26,10.5,24.0375,44.31666666666667,16.775,9.26,1.5,22.5,44.31666666666667,Good
6193,57.42,23.46,17.28,11.56,6.87,0.4,8.56,14.450000000000001,21.6,95.7,29.325,8.56,1.7175,20.0,95.7,Satisfactory
6194,68.01,28.69,19.52,26.94,6.96,0.39,12.12,33.675000000000004,24.4,126.70000000000002,35.8625,12.12,1.74,19.5,126.70000000000002,Moderately Polluted
6195,123.32,53.56,21.65,28.17,7.25,0.41,22.07,35.212500000000006,27.0625,302.55384615384617,66.95,22.07,1.8125,20.5,302.55384615384617,Very poor
6196,104.43,41.5,22.81,22.99,7.63,0.42,24.02,28.737499999999997,28.5125,248.10000000000002,51.875,24.02,1.9075,21.0,248.10000000000002,Poor
6197,84.99,34.84,22.51,19.22,7.3,0.42,22.22,24.025,28.1375,183.29999999999998,43.550000000000004,22.22,1.825,21.0,183.29999999999998,Moderately Polluted
6198,88.45,30.56,24.41,18.98,7.21,0.4,26.09,23.725,30.5125,194.83333333333334,38.2,26.09,1.8025,20.0,194.83333333333334,Moderately Polluted
6199,98.64,37.58,23.08,23.7,4.88,0.36,35.83,29.625,28.85,228.8,46.975,35.83,1.22,18.0,228.8,Poor
6200,74.41,35.89,15.08,22.69,5.41,0.34,23.52,28.3625,18.85,148.03333333333333,44.8625,23.52,1.3525,17.0,148.03333333333333,Moderately Polluted
6201,93.36,19.58,16.52,28.39,4.06,0.35,34.59,35.4875,20.65,211.2,24.474999999999998,34.59,1.015,17.5,211.2,Poor
6202,90.88,15.67,18.2,31.29,4.16,0.37,28.06,39.1125,22.75,202.9333333333333,19.5875,28.06,1.04,18.5,202.9333333333333,Poor
6203,104.59,17.37,17.5,27.82,4.67,0.36,30.37,34.775,21.875,248.63333333333335,21.7125,30.37,1.1675,18.0,248.63333333333335,Poor
6204,110.4,24.69,22.02,20.09,8.05,0.37,23.17,25.1125,27.525,268.0,30.8625,23.17,2.0125,18.5,268.0,Poor
6205,101.89,44.81,20.34,18.77,4.69,0.37,23.74,23.4625,25.425,239.63333333333333,56.0125,23.74,1.1725,18.5,239.63333333333333,Poor
6206,98.19,58.91,20.21,20.66,4.04,0.36,30.32,25.825,25.2625,227.29999999999998,73.63749999999999,30.32,1.01,18.0,227.29999999999998,Poor
6207,117.08,51.35,21.63,21.2,1.93,0.36,40.81,26.5,27.0375,290.26666666666665,64.1875,40.81,0.4825,18.0,290.26666666666665,Poor
6208,114.09,55.94,21.22,22.79,3.11,0.37,39.36,28.487499999999997,26.525,280.3,69.925,39.36,0.7775,18.5,280.3,Poor
6209,102.55,56.11,19.25,19.84,6.09,0.37,31.66,24.8,24.0625,241.83333333333331,70.1375,31.66,1.5225,18.5,241.83333333333331,Poor
6210,98.22,52.7,25.92,24.16,4.47,0.37,36.36,30.2,32.4,227.4,65.875,36.36,1.1175,18.5,227.4,Poor
6211,122.64,61.18,27.17,24.78,5.01,0.37,37.93,30.975,33.9625,302.03076923076924,76.475,37.93,1.2525,18.5,302.03076923076924,Very poor
6212,130.58,61.05,28.93,29.71,7.3,0.36,42.72,37.1375,36.1625,308.13846153846157,76.3125,42.72,1.825,18.0,308.13846153846157,Very poor
6213,146.77,71.27,25.67,30.2,7.51,0.36,35.73,37.75,32.0875,320.5923076923077,89.08749999999999,35.73,1.8775,18.0,320.5923076923077,Very poor
6214,153.62,76.26,26.35,27.71,7.34,0.38,43.4,34.6375,32.9375,325.8615384615385,95.325,43.4,1.835,19.0,325.8615384615385,Very poor
6215,192.1,95.25,30.15,28.69,8.36,0.39,29.26,35.862500000000004,37.6875,355.46153846153845,119.0625,29.26,2.09,19.5,355.46153846153845,Very poor
6216,176.97,88.37,16.8,38.86,13.68,0.38,30.3,48.575,21.0,343.82307692307694,110.4625,30.3,3.42,19.0,343.82307692307694,Very poor
6217,126.14,59.37,15.69,45.79,15.17,0.31,21.06,57.2375,19.6125,304.7230769230769,74.2125,21.06,3.7925,15.5,304.7230769230769,Very poor
6218,104.31,54.92,14.66,20.62,14.78,0.34,14.28,25.775000000000002,18.325,247.70000000000002,68.65,14.28,3.695,17.0,247.70000000000002,Poor
6219,63.09,26.21,15.51,22.93,14.78,0.35,9.91,28.6625,19.3875,110.30000000000001,32.7625,9.91,3.695,17.5,110.30000000000001,Moderately Polluted
6220,73.5,36.43,16.36,14.93,12.34,0.5,16.74,18.6625,20.45,145.0,45.5375,16.74,3.085,25.0,145.0,Moderately Polluted
6221,89.67,54.54,13.02,9.21,13.35,0.59,23.29,11.512500000000001,16.275,198.9,68.175,23.29,3.3375,29.5,198.9,Moderately Polluted
6222,72.68,37.84,14.13,8.55,11.61,0.75,16.22,10.6875,17.6625,142.2666666666667,47.300000000000004,16.22,2.9025,37.5,142.2666666666667,Moderately Polluted
6223,79.95,40.35,20.25,22.86,10.48,0.69,15.81,28.575,25.3125,166.5,50.4375,15.81,2.62,34.5,166.5,Moderately Polluted
6224,65.28,32.47,10.01,8.55,14.04,0.54,30.63,10.6875,12.5125,117.60000000000001,40.5875,30.63,3.51,27.0,117.60000000000001,Moderately Polluted
6225,87.94,26.45,8.94,4.02,12.97,0.55,33.29,5.0249999999999995,11.175,193.13333333333333,33.0625,33.29,3.2425,27.500000000000004,193.13333333333333,Moderately Polluted
6226,60.11,30.3,11.34,5.16,11.23,0.56,27.62,6.45,14.175,100.36666666666666,37.875,27.62,2.8075,28.000000000000004,100.36666666666666,Moderately Polluted
6227,89.33,49.88,15.54,12.74,10.52,0.65,39.95,15.925,19.425,197.76666666666665,62.35,39.95,2.63,32.5,197.76666666666665,Moderately Polluted
6228,111.83,63.11,22.54,24.21,9.16,0.69,43.3,30.262500000000003,28.175,272.76666666666665,78.8875,43.3,2.29,34.5,272.76666666666665,Poor
6229,124.34,64.14,24.78,30.05,9.69,0.79,32.48,37.5625,30.975,303.33846153846156,80.175,32.48,2.4225,39.5,303.33846153846156,Very poor
6230,130.67,68.76,23.72,23.66,11.68,0.78,35.63,29.575,29.65,308.2076923076923,85.95,35.63,2.92,39.0,308.2076923076923,Very poor
6231,129.54,71.48,23.54,36.4,11.34,0.7,41.87,45.5,29.425,307.33846153846156,89.35000000000001,41.87,2.835,35.0,307.33846153846156,Very poor
6232,128.39,71.82,18.01,39.77,12.3,0.71,46.76,49.712500000000006,22.512500000000003,306.45384615384614,89.77499999999999,46.76,3.075,35.5,306.45384615384614,Very poor
6233,89.35,40.05,24.96,55.44,10.3,0.57,29.37,69.3,31.2,197.83333333333331,50.06249999999999,29.37,2.575,28.499999999999996,197.83333333333331,Moderately Polluted
6234,69.01,29.92,19.26,33.94,11.55,0.6,24.6,42.425,24.075000000000003,130.03333333333336,37.4,24.6,2.8875,30.0,130.03333333333336,Moderately Polluted
6235,90.19,44.44,21.75,33.02,12.3,0.79,28.01,41.275000000000006,27.1875,200.63333333333333,55.55,28.01,3.075,39.5,200.63333333333333,Poor
6236,108.75,47.73,27.07,45.96,11.25,0.76,28.6,57.45,33.8375,262.5,59.6625,28.6,2.8125,38.0,262.5,Poor
6237,118.13,56.75,24.95,26.99,10.72,0.72,29.23,33.7375,31.1875,293.76666666666665,70.9375,29.23,2.68,36.0,293.76666666666665,Poor
6238,137.78,64.3,26.51,27.56,10.64,0.81,29.53,34.449999999999996,33.1375,313.67692307692306,80.375,29.53,2.66,40.5,313.67692307692306,Very poor
6239,135.32,63.24,28.24,35.84,10.18,0.79,26.39,44.800000000000004,35.3,311.7846153846154,79.05000000000001,26.39,2.545,39.5,311.7846153846154,Very poor
6240,145.56,64.39,30.93,28.93,9.79,0.99,27.17,36.1625,38.6625,319.66153846153844,80.4875,27.17,2.4475,49.5,319.66153846153844,Very poor
6241,164.89,74.12,32.19,36.24,10.76,0.97,27.51,45.300000000000004,40.2375,334.53076923076924,92.65,27.51,2.69,48.5,334.53076923076924,Very poor
6242,150.67,64.5,32.33,35.4,9.08,0.81,26.3,44.25,40.4125,323.5923076923077,80.625,26.3,2.27,40.5,323.5923076923077,Very poor
6243,166.69,79.71,29.81,26.54,9.52,0.98,29.0,33.175,37.2625,335.9153846153846,99.63749999999999,29.0,2.38,49.0,335.9153846153846,Very poor
6244,159.67,78.59,26.85,22.94,9.08,1.04,28.26,28.675,33.5625,330.5153846153846,98.23750000000001,28.26,2.27,52.0,330.5153846153846,Very poor
6245,149.24,70.14,24.4,24.08,10.76,0.87,30.48,30.099999999999998,30.5,322.4923076923077,87.675,30.48,2.69,43.5,322.4923076923077,Very poor
6246,145.26,60.84,24.49,18.2,10.76,0.91,30.82,22.75,30.6125,319.4307692307692,76.05000000000001,30.82,2.69,45.5,319.4307692307692,Very poor
6247,177.63,72.3,22.41,16.56,11.09,0.92,30.0,20.7,28.0125,344.33076923076925,90.375,30.0,2.7725,46.0,344.33076923076925,Very poor
6248,162.33,77.97,30.2,21.04,10.38,1.11,27.02,26.299999999999997,37.75,332.5615384615385,97.4625,27.02,2.595,55.50000000000001,332.5615384615385,Very poor
6249,152.69,73.58,23.19,38.11,12.14,0.78,36.71,47.6375,28.9875,325.1461538461538,91.975,36.71,3.035,39.0,325.1461538461538,Very poor
6250,130.41,71.04,15.55,18.5,13.32,0.74,32.84,23.125,19.4375,308.0076923076923,88.80000000000001,32.84,3.33,37.0,308.0076923076923,Very poor
6251,149.11,77.99,17.62,15.31,12.4,1.02,33.33,19.1375,22.025,322.3923076923077,97.4875,33.33,3.1,51.0,322.3923076923077,Very poor
6252,137.63,74.49,17.59,11.59,12.7,0.89,13.96,14.4875,21.9875,313.5615384615385,93.1125,13.96,3.175,44.5,313.5615384615385,Very poor
6253,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,75.80973755212166,75.80973755212166,102.15930013899109,75.80973755212166,60.64779004169733,15.161947510424332,556.7517061276313,556.7517061276313,Severe
6254,167.81,88.71,28.01,37.44,9.99,0.88,31.34,46.8,35.0125,336.7769230769231,110.88749999999999,31.34,2.4975,44.0,336.7769230769231,Very poor
6255,143.42,63.1,22.76,24.83,11.91,0.65,32.25,31.037499999999998,28.45,318.0153846153846,78.875,32.25,2.9775,32.5,318.0153846153846,Very poor
6256,127.8,52.88,25.88,27.66,10.37,0.77,26.34,34.575,32.35,306.0,66.1,26.34,2.5925,38.5,306.0,Very poor
6257,149.7,56.15,34.96,31.44,9.98,0.76,18.64,39.300000000000004,43.7,322.8461538461538,70.1875,18.64,2.495,38.0,322.8461538461538,Very poor
6258,183.9,67.63,40.24,33.49,9.32,0.98,18.27,41.862500000000004,50.300000000000004,349.1538461538462,84.5375,18.27,2.33,49.0,349.1538461538462,Very poor
6259,164.99,75.67,32.58,33.62,10.25,0.94,23.7,42.025,40.725,334.60769230769233,94.5875,23.7,2.5625,47.0,334.60769230769233,Very poor
6260,198.94,75.41,36.11,37.02,10.6,0.9,25.61,46.275000000000006,45.1375,360.7230769230769,94.26249999999999,25.61,2.65,45.0,360.7230769230769,Very poor
6261,175.08,76.98,35.81,43.32,10.36,0.96,34.96,54.15,44.7625,342.3692307692308,96.22500000000001,34.96,2.59,48.0,342.3692307692308,Very poor
6262,187.5,96.6,40.24,42.42,9.01,1.02,31.71,53.025000000000006,50.300000000000004,351.9230769230769,120.75,31.71,2.2525,51.0,351.9230769230769,Very poor
6263,210.99,105.36,36.5,41.65,10.15,1.07,33.24,52.0625,45.625,369.9923076923077,125.36,33.24,2.5375,53.5,369.9923076923077,Very poor
6264,172.37,83.98,29.57,35.0,11.47,1.0,35.19,43.75,36.9625,340.2846153846154,104.97500000000001,35.19,2.8675,50.0,340.2846153846154,Very poor
6265,157.91,73.92,21.88,16.74,12.45,0.87,33.98,20.924999999999997,27.35,329.16153846153844,92.4,33.98,3.1125,43.5,329.16153846153844,Very poor
6266,131.59,69.29,23.21,10.85,12.1,1.0,31.88,13.5625,29.0125,308.9153846153846,86.61250000000001,31.88,3.025,50.0,308.9153846153846,Very poor
6267,171.45,83.75,30.93,14.42,10.64,1.09,24.67,18.025,38.6625,339.5769230769231,104.6875,24.67,2.66,54.5,339.5769230769231,Very poor
6268,170.78,88.84,28.6,12.86,9.66,1.19,39.28,16.075,35.75,339.0615384615385,111.05000000000001,39.28,2.415,59.5,339.0615384615385,Very poor
6269,167.58,88.12,22.99,19.81,12.43,0.92,33.44,24.7625,28.7375,336.6,110.15,33.44,3.1075,46.0,336.6,Very poor
6270,178.51,91.38,23.83,16.3,11.55,0.97,31.38,20.375,29.7875,345.0076923076923,114.225,31.38,2.8875,48.5,345.0076923076923,Very poor
6271,155.91,82.42,21.83,13.42,11.98,1.03,31.9,16.775,27.2875,327.62307692307695,103.025,31.9,2.995,51.5,327.62307692307695,Very poor
6272,142.6,74.68,22.75,25.39,12.21,0.81,30.77,31.7375,28.4375,317.38461538461536,93.35000000000001,30.77,3.0525,40.5,317.38461538461536,Very poor
6273,138.21,72.2,25.78,17.65,11.48,1.16,27.7,22.0625,32.225,314.0076923076923,90.25,27.7,2.87,58.0,314.0076923076923,Very poor
6274,144.15,70.58,25.83,19.32,11.98,0.9,26.51,24.15,32.2875,318.5769230769231,88.225,26.51,2.995,45.0,318.5769230769231,Very poor
6275,145.46,70.53,24.18,27.96,13.21,0.98,27.84,34.95,30.225,319.5846153846154,88.1625,27.84,3.3025,49.0,319.5846153846154,Very poor
6276,116.76,53.78,19.72,17.64,12.39,0.89,30.93,22.05,24.65,289.20000000000005,67.225,30.93,3.0975,44.5,289.20000000000005,Poor
6277,141.81,56.94,37.77,26.39,11.17,1.06,22.73,32.9875,47.212500000000006,316.7769230769231,71.175,22.73,2.7925,53.0,316.7769230769231,Very poor
6278,188.37,80.69,35.13,33.18,11.64,1.07,27.26,41.475,43.91250000000001,352.5923076923077,100.8625,27.26,2.91,53.5,352.5923076923077,Very poor
6279,167.06,88.62,30.27,31.43,12.68,0.84,25.63,39.2875,37.8375,336.2,110.775,25.63,3.17,42.0,336.2,Very poor
6280,134.35,74.27,35.36,33.23,13.07,0.68,29.0,41.537499999999994,44.2,311.03846153846155,92.83749999999999,29.0,3.2675,34.0,311.03846153846155,Very poor
6281,94.84,51.57,27.49,25.57,13.36,0.59,36.51,31.9625,34.3625,216.13333333333335,64.4625,36.51,3.34,29.5,216.13333333333335,Poor
6282,116.42,62.53,31.48,22.96,12.49,0.61,35.28,28.700000000000003,39.35,288.06666666666666,78.1625,35.28,3.1225,30.5,288.06666666666666,Poor
6283,153.31,76.33,36.98,18.52,13.79,0.76,29.08,23.15,46.224999999999994,325.62307692307695,95.4125,29.08,3.4475,38.0,325.62307692307695,Very poor
6284,135.24,66.88,33.58,9.46,12.14,0.72,28.49,11.825000000000001,41.975,311.7230769230769,83.6,28.49,3.035,36.0,311.7230769230769,Very poor
6285,129.87,70.2,23.01,8.88,13.0,0.66,33.25,11.100000000000001,28.7625,307.5923076923077,87.75,33.25,3.25,33.0,307.5923076923077,Very poor
6286,130.89,67.52,18.14,8.46,12.6,0.96,32.94,10.575000000000001,22.675,308.37692307692305,84.39999999999999,32.94,3.15,48.0,308.37692307692305,Very poor
6287,118.56,64.81,18.21,9.44,12.19,0.87,32.11,11.799999999999999,22.7625,295.20000000000005,81.0125,32.11,3.0475,43.5,295.20000000000005,Poor
6288,135.94,73.41,24.26,19.32,12.03,0.78,40.9,24.15,30.325,312.26153846153846,91.76249999999999,40.9,3.0075,39.0,312.26153846153846,Very poor
6289,139.87,69.08,31.21,11.07,11.82,1.02,34.96,13.8375,39.0125,315.2846153846154,86.35,34.96,2.955,51.0,315.2846153846154,Very poor
6290,180.27,90.86,26.4,20.43,11.92,1.23,41.72,25.5375,33.0,346.3615384615385,113.575,41.72,2.98,61.5,346.3615384615385,Very poor
6291,150.89,81.05,18.04,5.6,12.24,0.93,38.98,7.0,22.55,323.76153846153846,101.3125,38.98,3.06,46.5,323.76153846153846,Very poor
6292,197.18,93.36,28.18,19.7,11.33,1.26,38.56,24.625,35.225,359.3692307692308,116.7,38.56,2.8325,63.0,359.3692307692308,Very poor
6293,168.69,88.33,21.61,16.26,12.08,1.16,47.54,20.325000000000003,27.0125,337.45384615384614,110.4125,47.54,3.02,58.0,337.45384615384614,Very poor
6294,167.28,84.55,17.25,13.07,12.89,1.09,51.27,16.3375,21.5625,336.3692307692308,105.6875,51.27,3.2225,54.5,336.3692307692308,Very poor
6295,126.96,72.91,13.59,10.21,12.92,0.88,40.14,12.762500000000001,16.9875,305.3538461538461,91.13749999999999,40.14,3.23,44.0,305.3538461538461,Very poor
